,STATE,week_no,lat,lon,gws_inst,rtzsm_inst,sfsm_inst
561,GOA,44,15.425,74.025,53.12992920000001,60.01694,78.11489
562,GOA,45,15.425,74.025,58.4638072,70.70830720000001,77.4413558
563,GOA,46,15.425,74.025,73.20385080000001,73.4947498,71.91851240000001
564,GOA,47,15.425,74.025,71.0671512,67.00350080000001,67.381982
565,GOA,48,15.425,74.025,70.3110378,73.32068340000001,72.240162
566,GOA,49,15.425,74.025,72.21927439999999,67.950952,66.29136880000001
567,GOA,50,15.425,74.025,73.4167132,73.56683840000001,77.590587
568,GOA,51,15.425,74.025,72.8817502,74.1454454,73.308768
569,GOA,52,15.425,74.025,74.0137586,73.8990046,67.0975676
570,GOA,53,15.425,74.025,73.18016279999999,64.0008392,65.25135800000001
571,GOA,54,15.425,74.025,76.7937644,92.335372,98.9472412
572,GOA,55,15.425,74.025,84.48030800000001,88.6712318,81.546668
573,GOA,56,15.425,74.025,87.732811,94.202529,97.731896
574,GOA,57,15.425,74.025,89.8956052,95.234344,96.837494
575,GOA,58,15.425,74.025,90.098872,96.5903528,96.53506519999999
576,GOA,59,15.425,74.025,91.697014,93.491726,87.5255916
577,GOA,60,15.425,74.025,92.6661306,93.66926839999999,95.025152
578,GOA,61,15.425,74.025,93.848191,94.7541712,90.679362
579,GOA,62,15.425,74.025,95.955658,96.830838,89.06824
580,GOA,63,15.425,74.025,95.881608,87.1282472,61.165494
581,GOA,64,15.425,74.025,95.15190199999999,77.577616,46.250068799999994
582,GOA,65,15.425,74.025,93.1794764,66.07462419999999,50.9625
583,GOA,66,15.425,74.025,89.7947182,77.6523008,70.6821638
584,GOA,67,15.425,74.025,87.137451,74.22456600000001,28.570504519999997
585,GOA,68,15.425,74.025,84.825444,55.16641059999999,23.539183200000004
586,GOA,69,15.425,74.025,82.09549799999999,68.40864859999999,68.01098040000001
587,GOA,70,15.425,74.025,80.3898768,65.120694,36.5468344
588,GOA,71,15.425,74.025,74.544984,56.8907482,33.3730652
589,GOA,72,15.425,74.025,72.5620806,77.840926,67.127926
590,GOA,73,15.425,74.025,71.3769132,89.12911,97.42704
591,GOA,74,15.425,74.025,80.5201012,89.013088,62.966426
592,GUJARAT,1,22.75297619047619,71.64484126984127,85.96361794047618,81.33658280753967,85.73964273809524
593,GUJARAT,2,22.75297619047619,71.64484126984127,85.36666561904762,79.72709785357144,84.30697052380953
594,GUJARAT,3,22.75297619047619,71.64484126984127,84.62828706746032,78.64858330912699,83.11024220238095
595,GUJARAT,4,22.75297619047619,71.64484126984127,83.89242433333332,77.9897827420635,82.66846963095237
596,GUJARAT,5,22.75297619047619,71.64484126984127,82.94291953571428,83.53577947222222,88.48989534920635
597,GUJARAT,6,22.75297619047619,71.64484126984127,82.45426958333333,77.6713541468254,81.1043746626984
598,GUJARAT,7,22.75297619047619,71.64484126984127,82.35534539285715,75.79761354761905,75.1322747579365
599,GUJARAT,8,22.75297619047619,71.64484126984127,82.06097496031745,67.48634134920636,61.212570813492064
600,GUJARAT,9,22.75297619047619,71.64484126984127,81.81396208333334,74.72932481746031,72.7491267063492
601,GUJARAT,10,22.75297619047619,71.64484126984127,82.27492522619048,77.89214928571428,78.66585024603174
602,GUJARAT,11,22.75297619047619,71.64484126984127,82.53994762301588,70.53638119047619,69.52343192460317
603,GUJARAT,12,22.75297619047619,71.64484126984127,82.74355823015873,89.66217981349206,92.73350755555556
604,GUJARAT,13,22.75297619047619,71.64484126984127,83.0819585436508,86.0153800436508,88.05478475396825
605,GUJARAT,14,22.75297619047619,71.64484126984127,83.15804024206349,89.00418130952382,92.52272766269841
606,GUJARAT,15,22.75297619047619,71.64484126984127,82.70126843253969,79.60420146825398,81.4295975436508
607,GUJARAT,16,22.75297619047619,71.64484126984127,82.11138635714285,79.35059313095239,81.35764815873016
608,GUJARAT,17,22.75297619047619,71.64484126984127,81.42123950396825,79.39376092857142,81.08953364285715
609,GUJARAT,18,22.75297619047619,71.64484126984127,80.82790549603175,97.78952272619048,98.92503197222223
610,GUJARAT,19,22.75297619047619,71.64484126984127,81.10134970634921,83.37533078968254,84.6053091468254
611,GUJARAT,20,22.75297619047619,71.64484126984127,80.90178811111112,73.87156382539683,75.75550271825398
612,GUJARAT,21,22.75297619047619,71.64484126984127,80.73550223015873,80.64075691666667,82.20563392460316
613,GUJARAT,22,22.75297619047619,71.64484126984127,80.53826940873016,93.81192162301588,94.54550809920634
614,GUJARAT,23,22.75297619047619,71.64484126984127,79.08043039682539,73.11799169444446,70.19971248015874
615,GUJARAT,24,22.75297619047619,71.64484126984127,74.29613182539683,61.540183,65.58100727777777
616,GUJARAT,25,22.75297619047619,71.64484126984127,84.43429625,76.92374228571428,75.93846830158729
617,GUJARAT,26,22.75297619047619,71.64484126984127,80.57687585595238,81.99749606349206,91.03628197619048
618,GUJARAT,27,22.75297619047619,71.64484126984127,86.78288998015873,83.97276636904762,74.20062836904762
619,GUJARAT,28,22.75297619047619,71.64484126984127,88.89311427380952,94.94503273809524,94.64563063095237
620,GUJARAT,29,22.75297619047619,71.64484126984127,93.09403003571428,81.91562884126984,76.83758726984128
621,GUJARAT,30,22.75297619047619,71.64484126984127,93.5443190952381,86.57743732936508,83.409063015873
622,GUJARAT,31,22.75297619047619,71.64484126984127,89.86438166666666,79.33311613888888,72.16712353968254
623,GUJARAT,32,22.75297619047619,71.64484126984127,87.44531348412698,60.843641869047616,47.77800238492063
624,GUJARAT,33,22.75297619047619,71.64484126984127,80.59987449206349,51.88355729761905,47.68096098809524
625,GUJARAT,34,22.75297619047619,71.64484126984127,73.0556743968254,57.38443207936508,64.82793537698413
626,GUJARAT,35,22.75297619047619,71.64484126984127,71.90838011507937,48.23812184920635,38.52532573809523
627,GUJARAT,36,22.75297619047619,71.64484126984127,65.24031443650794,34.18825150515873,29.41786929873016
628,GUJARAT,37,22.75297619047619,71.64484126984127,60.21747263492064,46.441952751984125,38.72321322619048
629,GUJARAT,38,22.75297619047619,71.64484126984127,58.288152265873016,73.10297540079365,90.7638146904762
630,GUJARAT,39,22.75297619047619,71.64484126984127,68.88286207539682,78.73068950396825,80.99789274999999
631,GUJARAT,40,22.75297619047619,71.64484126984127,70.81864899603174,71.81286907539682,68.48148328174604
632,GUJARAT,41,22.75297619047619,71.64484126984127,70.99836961904762,67.72615905555556,66.01682293253968
633,GUJARAT,42,22.75297619047619,71.64484126984127,71.3935496031746,69.10209237698412,67.70484402777778
634,GUJARAT,43,22.75297619047619,71.64484126984127,72.22722707936508,69.56739939285714,67.47438771825396
635,GUJARAT,44,22.75297619047619,71.64484126984127,73.08937445238095,67.61879201190476,67.99921748015873
636,GUJARAT,45,22.75297619047619,71.64484126984127,73.8837730515873,66.85774348412698,68.88996167857142
637,GUJARAT,46,22.75297619047619,71.64484126984127,74.53011328174603,60.333797790079366,63.714994726190476
638,GUJARAT,47,22.75297619047619,71.64484126984127,75.04908955555555,63.27531989047619,67.94049328174603
639,GUJARAT,48,22.75297619047619,71.64484126984127,76.15050204761904,92.04158609523809,93.73188065079366
640,GUJARAT,49,22.75297619047619,71.64484126984127,79.35482690079364,90.81420748809524,91.98173160317461
641,GUJARAT,50,22.75297619047619,71.64484126984127,80.6307963968254,86.42668213888889,90.09135568650794
642,GUJARAT,51,22.75297619047619,71.64484126984127,80.9619762063492,83.70163785714286,86.93208943650794
643,GUJARAT,52,22.75297619047619,71.64484126984127,80.81616674603174,79.26234601230158,84.22108704761905
644,GUJARAT,53,22.75297619047619,71.64484126984127,80.70474018253968,76.57543620119047,82.45943312301587
645,GUJARAT,54,22.75297619047619,71.64484126984127,80.4309172063492,77.20256353428572,83.75698271031746
646,GUJARAT,55,22.75297619047619,71.64484126984127,80.04935037301587,75.12714667539683,80.58050043650795
647,GUJARAT,56,22.75297619047619,71.64484126984127,79.69809050396826,73.94663518492064,76.61130011507937
648,GUJARAT,57,22.75297619047619,71.64484126984127,79.23683981746032,74.83035723412699,78.47541650000001
649,GUJARAT,58,22.75297619047619,71.64484126984127,79.02524551587302,74.85667517460317,79.90039648412699
650,GUJARAT,59,22.75297619047619,71.64484126984127,79.3979286984127,72.11712999801587,72.52098572619047
651,GUJARAT,60,22.75297619047619,71.64484126984127,79.58867913095237,68.38032978571428,64.38033664285715
652,GUJARAT,61,22.75297619047619,71.64484126984127,79.81359839682538,70.81849952063492,68.43741910119047
653,GUJARAT,62,22.75297619047619,71.64484126984127,80.25583625396825,89.23570573412698,92.79068883333333
654,GUJARAT,63,22.75297619047619,71.64484126984127,81.24067307142857,75.60536184920635,75.35340602777778
655,GUJARAT,64,22.75297619047619,71.64484126984127,81.99940561507935,80.33493107539682,79.4745018531746
656,GUJARAT,65,22.75297619047619,71.64484126984127,82.67012376984128,81.42374742460316,82.42624024999999
657,GUJARAT,66,22.75297619047619,71.64484126984127,83.22274730952381,83.06103684523809,84.53584275396825
658,GUJARAT,67,22.75297619047619,71.64484126984127,83.62338289285714,80.08119933333334,82.08045618253969
659,GUJARAT,68,22.75297619047619,71.64484126984127,84.02570853174603,86.58482287698412,89.6161187579365
660,GUJARAT,69,22.75297619047619,71.64484126984127,84.39132796428571,85.32957623015872,87.74942751190477
661,GUJARAT,70,22.75297619047619,71.64484126984127,84.6926770595238,83.91660015873016,84.50862259920635
662,GUJARAT,71,22.75297619047619,71.64484126984127,84.4336372063492,80.43022362301588,80.93653801984128
663,GUJARAT,72,22.75297619047619,71.64484126984127,83.81377722619048,76.37630753174602,80.38933801587302
664,GUJARAT,73,22.75297619047619,71.64484126984127,83.15153778968254,74.66955114920634,75.34580583730158
665,GUJARAT,74,22.75297619047619,71.64484126984127,82.46940800793651,76.82260744761905,78.61782614682541
666,HARYANA,1,29.147058823529413,76.29779411764706,18.208745230882354,14.584523210294117,17.339181186764705
667,HARYANA,2,29.147058823529413,76.29779411764706,16.85880146470588,14.158826619117647,16.80957643029412
668,HARYANA,3,29.147058823529413,76.29779411764706,15.726816777941178,13.694239660294118,13.86231028735294
669,HARYANA,4,29.147058823529413,76.29779411764706,15.20491620882353,13.812980164705882,18.2635739075
670,HARYANA,5,29.147058823529413,76.29779411764706,16.010484675,25.367726444117647,42.97213879411765
671,HARYANA,6,29.147058823529413,76.29779411764706,13.06334049117647,12.755119122058822,16.404271560588235
672,HARYANA,7,29.147058823529413,76.29779411764706,9.923325391176471,6.586139212352941,2.562027859705882
673,HARYANA,8,29.147058823529413,76.29779411764706,8.501017861764707,5.995282711764706,3.012423484117647
674,HARYANA,9,29.147058823529413,76.29779411764706,8.106766160588236,7.549878875,3.329508696176471
675,HARYANA,10,29.147058823529413,76.29779411764706,8.924597227941176,8.652650242941176,6.226871009411765
676,HARYANA,11,29.147058823529413,76.29779411764706,8.93928511147059,7.270154304117646,6.193999774705882
677,HARYANA,12,29.147058823529413,76.29779411764706,8.96930027382353,36.875222625,83.41828257352941
678,HARYANA,13,29.147058823529413,76.29779411764706,10.774810608529412,37.96728253970588,47.82440983529412
679,HARYANA,14,29.147058823529413,76.29779411764706,12.823584909411764,44.81699921911765,60.40640348529411
680,HARYANA,15,29.147058823529413,76.29779411764706,13.580130782941175,25.31926560882353,28.25471113235294
681,HARYANA,16,29.147058823529413,76.29779411764706,13.993501780882353,24.977448769705884,18.829568959411766
682,HARYANA,17,29.147058823529413,76.29779411764706,14.318063314117648,26.577909898529413,31.45484012352941
683,HARYANA,18,29.147058823529413,76.29779411764706,14.728617343529413,53.898943329411765,90.19860627941176
684,HARYANA,19,29.147058823529413,76.29779411764706,16.633496807058826,49.760105514705884,63.324604279411766
685,HARYANA,20,29.147058823529413,76.29779411764706,16.68872686617647,28.203005902941175,22.374622058970587
686,HARYANA,21,29.147058823529413,76.29779411764706,16.277773532647057,7.386073502647059,11.735058197058823
687,HARYANA,22,29.147058823529413,76.29779411764706,17.090780275882352,71.782625025,93.28721386764705
688,HARYANA,23,29.147058823529413,76.29779411764706,26.57789641588235,77.92690011764705,88.78244144117647
689,HARYANA,24,29.147058823529413,76.29779411764706,27.441988464705883,53.838439075000004,55.52585638823529
690,HARYANA,25,29.147058823529413,76.29779411764706,25.35105779882353,57.265218250000004,76.46679847058824
691,HARYANA,26,29.147058823529413,76.29779411764706,24.88072266029412,71.37830430882353,80.68034829411764
692,HARYANA,27,29.147058823529413,76.29779411764706,28.489052658823528,48.682854426470584,44.40386705882353
693,HARYANA,28,29.147058823529413,76.29779411764706,24.616713488235295,83.20638163235294,85.36842854411765
694,HARYANA,29,29.147058823529413,76.29779411764706,34.525708344117646,57.10985842647059,59.724948558823534
695,HARYANA,30,29.147058823529413,76.29779411764706,35.36896932352941,42.610125264705886,42.227826735294116
696,HARYANA,31,29.147058823529413,76.29779411764706,35.73717506323529,41.242150841176475,31.395153651764705
697,HARYANA,32,29.147058823529413,76.29779411764706,27.14267424852941,24.794431767647062,18.427534613235295
698,HARYANA,33,29.147058823529413,76.29779411764706,18.639283122058824,9.725197664705881,4.546362632058823
699,HARYANA,34,29.147058823529413,76.29779411764706,11.052818601911765,4.433980760882354,1.3529598061764705
700,HARYANA,35,29.147058823529413,76.29779411764706,9.231284835735295,9.96909610235294,4.3388576882352945
701,HARYANA,36,29.147058823529413,76.29779411764706,8.409812798823529,4.592515976617647,0.5814286136764706
702,HARYANA,37,29.147058823529413,76.29779411764706,6.370053560294117,5.198008358382353,2.203819409264706
703,HARYANA,38,29.147058823529413,76.29779411764706,5.153883961764706,15.241160614705882,17.329955302941176
704,HARYANA,39,29.147058823529413,76.29779411764706,5.64820343382353,12.846972204411765,16.335933410294118
705,HARYANA,40,29.147058823529413,76.29779411764706,5.862112801470588,11.631720419117647,5.79942152617647
706,HARYANA,41,29.147058823529413,76.29779411764706,5.800204647058823,12.751976364705882,7.835203565588235
707,HARYANA,42,29.147058823529413,76.29779411764706,5.968253838235293,23.776325564705882,45.299003875
708,HARYANA,43,29.147058823529413,76.29779411764706,6.553653264705882,16.88502239852941,18.077412822941174
709,HARYANA,44,29.147058823529413,76.29779411764706,7.087335054411764,14.591059520588235,10.653597848235293
710,HARYANA,45,29.147058823529413,76.29779411764706,7.634172802941176,15.17967811764706,10.669238758235295
711,HARYANA,46,29.147058823529413,76.29779411764706,8.041884479411763,14.119595867647059,11.506114134117647
712,HARYANA,47,29.147058823529413,76.29779411764706,8.422365976470589,14.949603073529412,10.977049289705882
713,HARYANA,48,29.147058823529413,76.29779411764706,8.914576230882354,16.297531539705883,34.415095116176474
714,HARYANA,49,29.147058823529413,76.29779411764706,9.428318405882353,10.272839694264706,24.231676198529414
715,HARYANA,50,29.147058823529413,76.29779411764706,9.549050197058824,8.887756523529411,12.586536683529411
716,HARYANA,51,29.147058823529413,76.29779411764706,9.938405414705883,8.671463358382354,9.2187529825
717,HARYANA,52,29.147058823529413,76.29779411764706,10.268098061764706,9.657409851470588,9.766158595
718,HARYANA,53,29.147058823529413,76.29779411764706,6.518862138235294,5.916039764705882,4.879159098970588
719,HARYANA,54,29.147058823529413,76.29779411764706,6.03904531882353,6.228021447058824,4.059088926911764
720,HARYANA,55,29.147058823529413,76.29779411764706,5.778516295588235,5.82576141617647,4.176960176176471
721,HARYANA,56,29.147058823529413,76.29779411764706,5.728764304411764,6.332651036176471,5.894685008529412
722,HARYANA,57,29.147058823529413,76.29779411764706,5.819214905882354,7.246668827647059,5.600191206911765
723,HARYANA,58,29.147058823529413,76.29779411764706,6.014251198529412,14.749404405,30.852120022058823
724,HARYANA,59,29.147058823529413,76.29779411764706,6.499059123529412,6.115272182941176,9.710355353823529
725,HARYANA,60,29.147058823529413,76.29779411764706,6.113187805,5.2720324949999995,12.186455079117646
726,HARYANA,61,29.147058823529413,76.29779411764706,5.933296627058824,6.939190135294118,3.5265724138235295
727,HARYANA,62,29.147058823529413,76.29779411764706,7.263078125,31.011359085294117,44.53420429411764
728,HARYANA,63,29.147058823529413,76.29779411764706,8.003116499999999,9.999752807941176,23.786648322941176
729,HARYANA,64,29.147058823529413,76.29779411764706,8.018167879117648,9.413866940588235,6.854541020588236
730,HARYANA,65,29.147058823529413,76.29779411764706,8.070958221470589,12.727414391764706,7.961774333529412
731,HARYANA,66,29.147058823529413,76.29779411764706,8.116324107941177,10.181051037647059,6.479098311764706
732,HARYANA,67,29.147058823529413,76.29779411764706,8.118098977647058,9.547760809705881,6.867764631911764
733,HARYANA,68,29.147058823529413,76.29779411764706,8.164941496470588,19.759413801470586,24.725991335
734,HARYANA,69,29.147058823529413,76.29779411764706,8.361741545588234,16.906239428970586,14.442799546764705
735,HARYANA,70,29.147058823529413,76.29779411764706,8.758312965,22.967766695588235,20.21342597617647
736,HARYANA,71,29.147058823529413,76.29779411764706,8.99390519235294,20.24284904117647,3.3280515761764704
737,HARYANA,72,29.147058823529413,76.29779411764706,8.681435387647058,18.721652166176472,8.263386997205883
738,HARYANA,73,29.147058823529413,76.29779411764706,8.56305975617647,5.355135655,1.2683574194117646
739,HARYANA,74,29.147058823529413,76.29779411764706,7.794041715,7.451675023529411,1.014971236470588
740,HIMACHAL PRADESH,1,31.908132530120483,77.27560240963855,2.0835434469879517,2.008525184096386,1.9682810907228916
741,HIMACHAL PRADESH,2,31.908132530120483,77.27560240963855,2.1191460265060242,1.7227003245783135,1.9071985510843374
742,HIMACHAL PRADESH,3,31.908132530120483,77.27560240963855,1.962103042168675,2.0738791344578313,2.2222222154216866
743,HIMACHAL PRADESH,4,31.908132530120483,77.27560240963855,1.9317821474698795,2.141629533975904,2.6341631110843373
744,HIMACHAL PRADESH,5,31.908132530120483,77.27560240963855,2.272743630120482,4.764213939277108,19.22886449686747
745,HIMACHAL PRADESH,6,31.908132530120483,77.27560240963855,1.9780501289156627,1.7990900178313254,3.857506851927711
746,HIMACHAL PRADESH,7,31.908132530120483,77.27560240963855,1.5839547479518072,1.3069680306024096,1.1470917467469879
747,HIMACHAL PRADESH,8,31.908132530120483,77.27560240963855,1.7035829101204818,1.793573743373494,2.606171641686747
748,HIMACHAL PRADESH,9,31.908132530120483,77.27560240963855,1.4510791028915664,1.6640961426506025,2.5965576819277105
749,HIMACHAL PRADESH,10,31.908132530120483,77.27560240963855,1.5882585937349398,2.129060475421687,3.1007496691566265
750,HIMACHAL PRADESH,11,31.908132530120483,77.27560240963855,1.5463502060240963,0.9553121204819278,2.7454286028915664
751,HIMACHAL PRADESH,12,31.908132530120483,77.27560240963855,1.3122469586746988,0.9598699363855421,7.463374752891567
752,HIMACHAL PRADESH,13,31.908132530120483,77.27560240963855,1.231473473253012,0.9734529561445783,1.248252861686747
753,HIMACHAL PRADESH,14,31.908132530120483,77.27560240963855,1.284257971807229,0.9159390927710843,5.924208305301205
754,HIMACHAL PRADESH,15,31.908132530120483,77.27560240963855,1.2365947908433734,0.7100661662650603,1.1372530730120483
755,HIMACHAL PRADESH,16,31.908132530120483,77.27560240963855,0.982391151566265,0.5071838908433736,0.4872236385542169
756,HIMACHAL PRADESH,17,31.908132530120483,77.27560240963855,0.9479677400000001,1.212964801686747,2.303936986506024
757,HIMACHAL PRADESH,18,31.908132530120483,77.27560240963855,0.924136153253012,2.6397085984337347,18.8581401086747
758,HIMACHAL PRADESH,19,31.908132530120483,77.27560240963855,0.8526413703614458,3.398356514939759,12.119444933855421
759,HIMACHAL PRADESH,20,31.908132530120483,77.27560240963855,0.6593406872289157,0.9938855315662651,0.9122042744578314
760,HIMACHAL PRADESH,21,31.908132530120483,77.27560240963855,0.8129220522891567,0.7601427393975904,0.35482590554216864
761,HIMACHAL PRADESH,22,31.908132530120483,77.27560240963855,0.8897127378313252,1.2872398763855422,22.310759292771085
762,HIMACHAL PRADESH,23,31.908132530120483,77.27560240963855,0.7890904645783132,7.9746181481927705,14.88248261373494
763,HIMACHAL PRADESH,24,31.908132530120483,77.27560240963855,0.9770952457831326,2.6548817233734936,8.661282248915663
764,HIMACHAL PRADESH,25,31.908132530120483,77.27560240963855,0.9770952412048193,2.874125079518072,8.237424973493976
765,HIMACHAL PRADESH,26,31.908132530120483,77.27560240963855,1.0614864166265061,17.375017824337352,27.85381770120482
766,HIMACHAL PRADESH,27,31.908132530120483,77.27560240963855,1.3229038597590361,7.1715745,11.725513835662651
767,HIMACHAL PRADESH,28,31.908132530120483,77.27560240963855,1.2628360660240963,35.97487080240964,53.82967287807228
768,HIMACHAL PRADESH,29,31.908132530120483,77.27560240963855,4.314850947951807,22.68780592433735,24.737835349759038
769,HIMACHAL PRADESH,30,31.908132530120483,77.27560240963855,4.987691284819277,8.334536252891567,6.8498706878313245
770,HIMACHAL PRADESH,31,31.908132530120483,77.27560240963855,3.1268215354216866,2.5032676904819278,3.007054006626506
771,HIMACHAL PRADESH,32,31.908132530120483,77.27560240963855,2.1020296945783135,1.8705465219277106,2.5793912387951807
772,HIMACHAL PRADESH,33,31.908132530120483,77.27560240963855,1.7606004026506026,7.365079480240964,20.902650919277107
773,HIMACHAL PRADESH,34,31.908132530120483,77.27560240963855,1.355569930120482,1.0276942971084337,3.665905975060241
774,HIMACHAL PRADESH,35,31.908132530120483,77.27560240963855,1.5513807477108432,2.2107921973493974,2.2340439289156624
775,HIMACHAL PRADESH,36,31.908132530120483,77.27560240963855,1.099273123373494,0.8038992371084337,0.821068446746988
776,HIMACHAL PRADESH,37,31.908132530120483,77.27560240963855,0.7017079527710843,0.8839316621686748,0.8091722216867471
777,HIMACHAL PRADESH,38,31.908132530120483,77.27560240963855,1.559645228433735,1.148277243614458,7.864923648313253
778,HIMACHAL PRADESH,39,31.908132530120483,77.27560240963855,1.554349323373494,0.6753609759036144,1.0397722161445784
779,HIMACHAL PRADESH,40,31.908132530120483,77.27560240963855,1.414007738072289,0.870652571807229,0.9862477925301205
780,HIMACHAL PRADESH,41,31.908132530120483,77.27560240963855,1.5728850028915662,0.722426618313253,0.5863178551807229
781,HIMACHAL PRADESH,42,31.908132530120483,77.27560240963855,1.3213293306024096,0.667784253253012,10.83654995253012
782,HIMACHAL PRADESH,43,31.908132530120483,77.27560240963855,1.1862836462650603,0.68317228,0.8842320836144579
783,HIMACHAL PRADESH,44,31.908132530120483,77.27560240963855,1.210115243373494,0.9885543845783132,0.6595603031325301
784,HIMACHAL PRADESH,45,31.908132530120483,77.27560240963855,1.2101152474698795,1.273666151566265,0.8023302346987953
785,HIMACHAL PRADESH,46,31.908132530120483,77.27560240963855,1.4783973554216867,0.9848599665060241,0.8140630809638554
786,HIMACHAL PRADESH,47,31.908132530120483,77.27560240963855,1.3928241108433734,0.9188402371084338,0.630213188433735
787,HIMACHAL PRADESH,48,31.908132530120483,77.27560240963855,1.4537270602409638,1.300145694939759,0.8658811424096385
788,HIMACHAL PRADESH,49,31.908132530120483,77.27560240963855,1.506686151807229,1.2835625544578313,1.9374671016867469
789,HIMACHAL PRADESH,50,31.908132530120483,77.27560240963855,1.464318878313253,1.0264947672289157,0.8923606987951808
790,HIMACHAL PRADESH,51,31.908132530120483,77.27560240963855,1.4034159192771085,1.2630743373493976,0.8976566028915663
791,HIMACHAL PRADESH,52,31.908132530120483,77.27560240963855,1.5305177373493977,1.4949326636144578,1.117200550120482
792,HIMACHAL PRADESH,53,31.908132530120483,77.27560240963855,1.6472971710843374,1.4209021592771085,0.9862458727710844
793,HIMACHAL PRADESH,54,31.908132530120483,77.27560240963855,1.7264663691566264,1.3213293228915661,1.1306765997590362
794,HIMACHAL PRADESH,55,31.908132530120483,77.27560240963855,1.6284920554216866,1.2365947790361445,1.112140923373494
795,HIMACHAL PRADESH,56,31.908132530120483,77.27560240963855,1.5225738672289157,1.3345691007228915,1.1942275108433735
796,HIMACHAL PRADESH,57,31.908132530120483,77.27560240963855,1.6258440992771084,1.0671537812048193,0.9029525122891566
797,HIMACHAL PRADESH,58,31.908132530120483,77.27560240963855,1.6549715990361444,2.1433757412048196,2.9602039549397587
798,HIMACHAL PRADESH,59,31.908132530120483,77.27560240963855,1.5384615959036143,1.1571561460240962,1.1487541809638555
799,HIMACHAL PRADESH,60,31.908132530120483,77.27560240963855,1.6311400089156627,1.513450101927711,11.119851946024097
800,HIMACHAL PRADESH,61,31.908132530120483,77.27560240963855,1.5630079240963854,0.8552303860240964,0.7853849293975903
801,HIMACHAL PRADESH,62,31.908132530120483,77.27560240963855,1.459022961445783,3.4620886100000003,4.6745818440963856
802,HIMACHAL PRADESH,63,31.908132530120483,77.27560240963855,1.4802414636144576,1.1147331191566265,2.2617863416867467
803,HIMACHAL PRADESH,64,31.908132530120483,77.27560240963855,1.3197360385542167,0.9149103397590361,1.9147180265060242
804,HIMACHAL PRADESH,65,31.908132530120483,77.27560240963855,1.2445386453012048,1.9542815999999998,3.2623326238554218
805,HIMACHAL PRADESH,66,31.908132530120483,77.27560240963855,1.3749337330120481,1.7739062337349398,3.1810696243373497
806,HIMACHAL PRADESH,67,31.908132530120483,77.27560240963855,1.059181832048193,0.9770066700000001,0.9305656322891566
807,HIMACHAL PRADESH,68,31.908132530120483,77.27560240963855,1.1439163807228916,0.9522720607228915,19.141386449638556
808,HIMACHAL PRADESH,69,31.908132530120483,77.27560240963855,1.0379981939759035,1.2169928556626506,1.9467917925301204
809,HIMACHAL PRADESH,70,31.908132530120483,77.27560240963855,0.9247295546987951,1.6717907645783132,14.552365167710843
810,HIMACHAL PRADESH,71,31.908132530120483,77.27560240963855,0.9387510636144579,1.2433693795180722,0.7755650753012048
811,HIMACHAL PRADESH,72,31.908132530120483,77.27560240963855,0.7070038684337349,1.1039189307228916,0.7259393010843374
812,HIMACHAL PRADESH,73,31.908132530120483,77.27560240963855,0.8382493019277109,0.9350650840963857,0.4441782812048192
813,HIMACHAL PRADESH,74,31.908132530120483,77.27560240963855,0.857937283373494,0.755742163373494,0.5212601202409638
814,JAMMU AND KASHMIR,1,34.59041786743516,76.38868876080691,19.64917996224784,18.027098873285304,18.942551968876078
815,JAMMU AND KASHMIR,2,34.59041786743516,76.38868876080691,19.635667861786743,17.94407935832853,24.45314034685879
816,JAMMU AND KASHMIR,3,34.59041786743516,76.38868876080691,19.20374101665706,17.264324666051873,18.496907616138326
817,JAMMU AND KASHMIR,4,34.59041786743516,76.38868876080691,19.002653220979827,16.086233867838615,19.95321870939481
818,JAMMU AND KASHMIR,5,34.59041786743516,76.38868876080691,18.643621508242074,20.138537625014408,31.325042758270897
819,JAMMU AND KASHMIR,6,34.59041786743516,76.38868876080691,17.1508470859366,19.870942513659944,21.641000439596542
820,JAMMU AND KASHMIR,7,34.59041786743516,76.38868876080691,16.557691370317002,17.04865625014409,17.279260000057636
821,JAMMU AND KASHMIR,8,34.59041786743516,76.38868876080691,19.160819331988474,35.2083050887608,40.8602566837464
822,JAMMU AND KASHMIR,9,34.59041786743516,76.38868876080691,24.85100559365994,31.52885884743516,30.870249032910664
823,JAMMU AND KASHMIR,10,34.59041786743516,76.38868876080691,26.721460086195965,31.346628576743516,33.21870975783862
824,JAMMU AND KASHMIR,11,34.59041786743516,76.38868876080691,28.868592090259366,34.08700441429394,34.722735999135445
825,JAMMU AND KASHMIR,12,34.59041786743516,76.38868876080691,28.67876504873199,29.703393648962535,30.77152744317003
826,JAMMU AND KASHMIR,13,34.59041786743516,76.38868876080691,26.54464502409222,23.407724599481266,24.163719490172912
827,JAMMU AND KASHMIR,14,34.59041786743516,76.38868876080691,24.150813260230546,18.97445165720461,23.5440049107781
828,JAMMU AND KASHMIR,15,34.59041786743516,76.38868876080691,20.505905021210374,13.427331669913546,11.236004203688761
829,JAMMU AND KASHMIR,16,34.59041786743516,76.38868876080691,16.845387219308357,8.960292381613833,10.396478965043228
830,JAMMU AND KASHMIR,17,34.59041786743516,76.38868876080691,15.576272812132563,19.620000267089335,20.59404848573487
831,JAMMU AND KASHMIR,18,34.59041786743516,76.38868876080691,15.645583140864552,15.444770451412104,19.810242370720463
